,ID,name,deadline,data_size_GB,type,get_paid_per_hour
36059,T36059,Julian,2022-11-25 20:41:02,84,CNN,8
36060,T36060,Rosie,2022-10-02 17:23:42,24,clustering,5
36061,T36061,Kevin,2022-07-22 16:47:54,67,computation,6
36062,T36062,Fenton,2022-10-09 15:20:17,69,reinforcement_learning,6
36063,T36063,Jenna,2022-10-13 17:46:49,8,clustering,5
36064,T36064,Lydia,2022-12-01 16:17:54,83,clustering,9
36065,T36065,Alford,2022-06-14 03:15:39,28,computation,10
36066,T36066,Alexia,2022-11-15 18:53:42,45,recognition,8
36067,T36067,Thomas,2022-06-24 09:13:17,79,reinforcement_learning,9
36068,T36068,Arthur,2022-02-25 04:33:38,28,regression,8
36069,T36069,Alen,2022-05-15 23:55:30,26,CNN,5
36070,T36070,Nicole,2022-07-25 13:33:45,91,NLP,6
36071,T36071,Jacob,2022-10-27 19:34:25,11,recognition,8
36072,T36072,Alan,2022-03-28 00:25:23,72,decision_tree,10
36073,T36073,Melanie,2022-04-29 18:54:37,85,decision_tree,7
36074,T36074,Caroline,2022-06-06 11:43:16,31,CNN,9
36075,T36075,Carlos,2022-11-09 20:52:45,39,reinforcement_learning,5
36076,T36076,Valeria,2022-09-23 18:36:31,38,computation,10
36077,T36077,Rosie,2022-09-11 00:02:59,50,computation,8
36078,T36078,Valeria,2022-05-02 13:44:32,31,reinforcement_learning,5
36079,T36079,Adele,2022-09-17 19:30:08,85,regression,10
36080,T36080,Alan,2022-12-24 16:14:58,52,classfication,6
36081,T36081,Sienna,2022-11-27 23:39:23,12,SVM,10
36082,T36082,Violet,2022-09-15 19:29:05,93,regression,6
36083,T36083,Emma,2022-05-31 04:36:17,71,decision_tree,8
36084,T36084,Alberta,2022-07-29 23:49:19,42,clustering,9
36085,T36085,Alina,2022-01-14 04:14:58,43,decision_tree,8
36086,T36086,Patrick,2022-01-24 08:30:33,83,reinforcement_learning,7
36087,T36087,Kate,2022-03-02 18:24:43,55,NLP,8
36088,T36088,Darcy,2022-11-30 10:29:12,46,computation,5
36089,T36089,Arthur,2022-01-17 20:52:37,42,classfication,9
36090,T36090,Deanna,2022-01-04 11:25:28,38,recognition,8
36091,T36091,Henry,2022-12-08 13:41:05,47,recognition,5
36092,T36092,Jordan,2022-12-16 16:53:55,43,NLP,10
36093,T36093,Honey,2022-07-10 00:09:15,73,recognition,10
36094,T36094,Walter,2022-04-03 22:35:42,75,reinforcement_learning,8
36095,T36095,Alexander,2022-05-25 15:05:09,10,computation,6
36096,T36096,Melanie,2022-12-04 04:24:07,47,computation,7
36097,T36097,Madaline,2022-09-06 16:36:03,54,decision_tree,9
36098,T36098,Paul,2022-09-30 21:36:06,26,decision_tree,9
36099,T36099,Kellan,2022-09-10 07:35:34,71,decision_tree,7
36100,T36100,Michelle,2022-10-27 01:49:29,4,CNN,8
36101,T36101,Aston,2022-09-24 11:36:56,31,regression,10
36102,T36102,Jacob,2022-10-17 22:18:12,46,clustering,6
36103,T36103,Maddie,2022-12-16 01:23:54,91,regression,6
36104,T36104,Samantha,2022-05-04 08:30:51,33,recognition,8
36105,T36105,Carlos,2022-07-21 20:03:24,77,CNN,10
36106,T36106,Byron,2022-09-23 19:04:04,42,decision_tree,6
36107,T36107,Daisy,2022-06-09 09:57:33,25,reinforcement_learning,8
36108,T36108,Kristian,2022-06-06 23:48:28,20,NLP,7
36109,T36109,Daisy,2022-01-12 11:09:39,82,recognition,6
36110,T36110,Byron,2022-12-15 20:50:45,64,regression,6
36111,T36111,Alexia,2022-12-15 05:33:10,66,SVM,6
36112,T36112,Ellia,2022-09-25 09:58:44,96,CNN,10
36113,T36113,Edwin,2022-09-01 17:48:17,82,CNN,9
36114,T36114,Michelle,2022-07-29 19:47:42,47,regression,6
36115,T36115,Abraham,2022-01-18 12:04:45,43,reinforcement_learning,7
36116,T36116,Julian,2022-01-25 07:05:58,66,decision_tree,6
36117,T36117,Elise,2022-07-12 19:31:39,59,classfication,8
36118,T36118,Maya,2022-01-12 18:47:58,78,regression,10
36119,T36119,Arthur,2022-07-23 03:16:16,21,classfication,8
36120,T36120,Lenny,2022-10-18 00:26:14,97,decision_tree,6
36121,T36121,Jacob,2022-11-19 05:20:48,93,SVM,7
36122,T36122,Paul,2022-08-05 21:45:17,8,computation,6
36123,T36123,Carlos,2022-08-19 14:25:15,67,clustering,9
36124,T36124,Sophia,2022-10-07 17:44:21,46,clustering,8
36125,T36125,Julia,2022-07-23 00:42:20,76,reinforcement_learning,8
36126,T36126,Sienna,2022-09-09 08:29:08,94,NLP,9
36127,T36127,Jordan,2022-05-16 07:01:31,38,reinforcement_learning,8
36128,T36128,Maya,2022-02-03 15:36:59,38,decision_tree,5
36129,T36129,Edwin,2022-07-13 22:11:50,98,computation,7
36130,T36130,Amanda,2022-04-07 14:52:54,78,classfication,10
36131,T36131,Lucia,2022-10-12 23:52:24,8,classfication,5
36132,T36132,David,2022-09-28 00:37:47,45,regression,5
36133,T36133,Sophia,2022-11-13 12:58:23,25,CNN,9
36134,T36134,Stuart,2022-05-08 08:41:34,71,reinforcement_learning,7
36135,T36135,Alberta,2022-11-12 12:00:35,73,regression,10
36136,T36136,Nicole,2022-12-03 20:25:47,95,NLP,7
36137,T36137,Alexander,2022-10-28 23:36:50,66,clustering,9
36138,T36138,Alen,2022-01-20 11:26:55,28,reinforcement_learning,10
36139,T36139,Evelyn,2022-02-04 15:10:31,73,NLP,10
36140,T36140,Alexander,2022-07-18 00:24:56,40,SVM,7
36141,T36141,Julia,2022-07-26 19:50:50,5,recognition,7
36142,T36142,Mary,2022-07-21 00:54:41,92,recognition,9
36143,T36143,Aston,2022-07-08 09:37:35,95,computation,5
36144,T36144,Penelope,2022-04-14 20:49:55,77,SVM,7
36145,T36145,Carlos,2022-02-21 13:10:29,17,recognition,9
36146,T36146,Alexander,2022-11-14 14:14:00,51,CNN,5
36147,T36147,Connie,2022-03-08 02:11:58,87,NLP,6
36148,T36148,Deanna,2022-06-28 07:18:06,16,decision_tree,9
36149,T36149,Sabrina,2022-03-22 07:13:20,34,clustering,7
36150,T36150,David,2022-06-18 06:08:18,95,NLP,7
36151,T36151,Elise,2022-01-25 12:59:20,36,recognition,8
36152,T36152,Lucas,2022-07-15 12:28:51,79,clustering,6
36153,T36153,Marcus,2022-04-24 03:33:25,81,computation,8
36154,T36154,Alfred,2022-12-11 05:41:50,61,decision_tree,8
36155,T36155,Sienna,2022-05-25 22:48:20,3,computation,9
36156,T36156,Daisy,2022-03-05 16:05:26,93,clustering,7
36157,T36157,Edward,2022-07-15 17:57:25,44,computation,7
36158,T36158,Stuart,2022-02-23 16:12:28,12,reinforcement_learning,10
36159,T36159,Dainton,2022-01-08 10:22:47,90,clustering,5
36160,T36160,Alberta,2022-07-08 11:27:51,100,CNN,8
36161,T36161,Valeria,2022-05-19 04:52:16,56,reinforcement_learning,8
36162,T36162,Elian,2022-11-26 03:12:41,11,recognition,10
36163,T36163,Julia,2022-06-01 09:14:24,88,SVM,7
36164,T36164,Anna,2022-10-28 19:55:54,35,SVM,6
36165,T36165,Ryan,2022-04-03 00:47:34,71,decision_tree,7
36166,T36166,Henry,2022-02-12 23:11:16,64,clustering,9
36167,T36167,Valeria,2022-02-15 03:23:28,37,CNN,10
36168,T36168,Jacob,2022-04-17 12:36:24,83,NLP,6
36169,T36169,Valeria,2022-12-12 02:04:51,97,reinforcement_learning,7
36170,T36170,Eddy,2022-07-03 10:29:58,25,NLP,5
36171,T36171,Ellia,2022-12-30 15:41:04,82,recognition,10
36172,T36172,Henry,2022-02-02 15:53:49,5,decision_tree,8
36173,T36173,Sophia,2022-02-11 07:46:04,47,regression,7
36174,T36174,Lucy,2022-07-15 23:49:20,63,clustering,6
36175,T36175,Julia,2022-07-14 06:56:25,24,reinforcement_learning,8
36176,T36176,Penelope,2022-05-06 20:35:08,76,classfication,10
36177,T36177,Thomas,2022-06-09 06:56:19,43,recognition,6
36178,T36178,Sienna,2022-08-19 14:31:48,79,CNN,10
36179,T36179,Alexander,2022-07-28 10:41:30,6,computation,6
36180,T36180,Tyler,2022-06-19 06:07:57,65,computation,8
36181,T36181,Chloe,2022-03-20 17:58:42,95,CNN,8
36182,T36182,Sydney,2022-01-07 12:22:30,45,regression,6
36183,T36183,Marcus,2022-11-21 02:48:13,75,SVM,5
36184,T36184,Jenna,2022-04-29 21:25:44,98,decision_tree,7
36185,T36185,Maddie,2022-09-15 07:30:33,10,SVM,10
36186,T36186,Walter,2022-12-10 05:34:58,23,computation,8
36187,T36187,Darcy,2022-04-07 01:23:32,12,classfication,6
36188,T36188,Kellan,2022-02-03 19:27:19,89,recognition,5
36189,T36189,Chester,2022-12-08 21:35:53,28,recognition,6
36190,T36190,Ellia,2022-09-06 19:27:34,48,recognition,10
36191,T36191,Jacob,2022-01-20 12:56:55,22,clustering,8
36192,T36192,Lydia,2022-11-22 16:54:22,29,CNN,8
36193,T36193,Harold,2022-11-10 04:53:45,73,decision_tree,10
36194,T36194,Sam,2022-02-01 20:47:04,99,decision_tree,7
36195,T36195,Alexander,2022-09-04 15:31:58,87,CNN,8
36196,T36196,Edwin,2022-07-16 12:55:47,45,recognition,7
36197,T36197,Rosie,2022-01-22 01:49:39,82,reinforcement_learning,8
36198,T36198,Sienna,2022-06-09 23:36:50,58,regression,6
36199,T36199,Audrey,2022-04-09 01:03:24,3,SVM,6
36200,T36200,Nicole,2022-07-19 22:54:28,67,decision_tree,5
36201,T36201,Michael,2022-08-24 18:07:52,49,decision_tree,9
36202,T36202,Harold,2022-01-05 21:12:07,18,NLP,8
36203,T36203,Vivian,2022-05-21 04:20:32,80,classfication,5
36204,T36204,Edwin,2022-11-30 16:08:54,8,reinforcement_learning,5
36205,T36205,Myra,2022-08-10 13:19:07,31,SVM,6
36206,T36206,Walter,2022-06-28 00:23:46,39,clustering,6
36207,T36207,Anna,2022-12-07 09:32:58,51,recognition,8
36208,T36208,Michelle,2022-07-04 04:15:56,32,regression,10
36209,T36209,Lucia,2022-10-30 03:02:30,46,SVM,6
36210,T36210,Alexander,2022-06-12 18:49:14,82,clustering,6
36211,T36211,Maddie,2022-10-27 23:23:17,77,recognition,9
36212,T36212,Lydia,2022-02-22 11:04:34,73,SVM,9
36213,T36213,Maddie,2022-05-21 11:26:23,21,NLP,10
36214,T36214,Tyler,2022-11-18 22:29:06,4,CNN,7
36215,T36215,Myra,2022-06-30 17:44:33,91,clustering,10
36216,T36216,Daryl,2022-01-23 06:24:11,59,classfication,8
36217,T36217,Jordan,2022-05-09 16:31:05,88,recognition,8
36218,T36218,Rafael,2022-04-16 10:44:25,70,NLP,6
36219,T36219,Briony,2022-04-28 10:36:18,3,decision_tree,6
36220,T36220,Alan,2022-06-24 04:08:14,99,NLP,10
36221,T36221,Dexter,2022-11-12 08:46:41,75,SVM,8
36222,T36222,Natalie,2022-05-16 23:48:35,62,clustering,6
36223,T36223,Robert,2022-08-05 03:58:39,27,CNN,9
36224,T36224,Violet,2022-07-12 15:21:46,40,NLP,9
36225,T36225,Natalie,2022-04-24 07:20:29,7,recognition,6
36226,T36226,Lucas,2022-01-23 19:47:32,93,SVM,8
36227,T36227,Daisy,2022-05-22 05:01:07,12,classfication,10
36228,T36228,Alexander,2022-06-18 14:35:33,58,NLP,8
36229,T36229,Alexia,2022-09-02 05:57:59,7,decision_tree,7
36230,T36230,Thomas,2022-11-04 18:04:49,38,reinforcement_learning,8
36231,T36231,Oliver,2022-03-24 17:37:02,22,NLP,9
36232,T36232,Michelle,2022-04-13 20:47:01,9,recognition,8
36233,T36233,Rafael,2022-01-06 06:38:33,84,clustering,6
36234,T36234,Aiden,2022-01-28 14:48:08,59,regression,6
36235,T36235,Sabrina,2022-05-06 02:16:41,40,NLP,9
36236,T36236,Elian,2022-01-01 12:34:38,60,computation,7
36237,T36237,Blake,2022-05-04 15:09:40,96,recognition,10
36238,T36238,Kelsey,2022-05-30 23:09:39,18,NLP,9
36239,T36239,Florrie,2022-06-26 19:40:48,27,computation,9
36240,T36240,Natalie,2022-01-25 22:10:56,33,decision_tree,6
36241,T36241,Carlos,2022-10-19 16:55:42,88,reinforcement_learning,8
36242,T36242,Rosie,2022-05-13 22:13:24,30,SVM,5
36243,T36243,Wilson,2022-02-02 03:41:48,73,recognition,5
36244,T36244,Julian,2022-05-24 18:22:42,65,recognition,5
36245,T36245,Richard,2022-02-17 13:19:13,87,clustering,9
36246,T36246,Madaline,2022-07-16 19:14:38,23,reinforcement_learning,8
36247,T36247,Michelle,2022-05-21 20:58:54,67,NLP,5
36248,T36248,James,2022-04-30 12:21:43,55,NLP,8
36249,T36249,Rosie,2022-11-12 00:24:41,82,clustering,8
36250,T36250,Robert,2022-03-03 23:23:18,16,reinforcement_learning,5
36251,T36251,Sydney,2022-03-05 03:49:32,69,SVM,7
36252,T36252,Jordan,2022-02-11 09:31:15,17,decision_tree,10
36253,T36253,David,2022-12-12 13:29:18,21,reinforcement_learning,8
36254,T36254,Honey,2022-06-07 05:09:26,82,NLP,8
36255,T36255,Carlos,2022-07-21 05:39:34,3,classfication,5
36256,T36256,Audrey,2022-06-23 04:29:32,45,recognition,6
36257,T36257,Nicole,2022-06-02 22:58:20,81,regression,7
36258,T36258,Michelle,2022-06-05 12:55:50,22,clustering,9
36259,T36259,Eleanor,2022-11-13 12:34:25,3,SVM,10
36260,T36260,Sydney,2022-09-13 19:10:49,73,regression,8
36261,T36261,Sabrina,2022-05-21 02:36:08,72,CNN,6
36262,T36262,Penelope,2022-07-10 00:07:28,5,clustering,5
36263,T36263,Abraham,2022-06-03 10:34:39,18,regression,5
36264,T36264,Arianna,2022-05-05 17:28:31,94,regression,7
36265,T36265,Alexander,2022-12-02 22:01:26,84,reinforcement_learning,6
36266,T36266,Jacob,2022-06-20 19:01:58,64,reinforcement_learning,7
36267,T36267,Eleanor,2022-03-17 13:30:26,75,recognition,9
36268,T36268,Carlos,2022-06-04 05:19:04,59,SVM,8
36269,T36269,Lucia,2022-12-01 15:39:03,10,NLP,9
36270,T36270,Alford,2022-01-09 09:47:21,49,recognition,6
36271,T36271,Savana,2022-10-15 03:12:06,85,reinforcement_learning,5
36272,T36272,Edgar,2022-12-28 05:08:58,61,decision_tree,10
36273,T36273,Edward,2022-04-07 04:04:55,17,decision_tree,9
36274,T36274,Isabella,2022-12-07 17:53:34,88,CNN,7
36275,T36275,Alan,2022-12-16 14:15:03,96,classfication,10
36276,T36276,Stella,2022-10-04 01:43:07,32,recognition,9
36277,T36277,Sabrina,2022-08-23 21:01:13,97,decision_tree,8
36278,T36278,James,2022-03-29 06:40:09,72,classfication,7
36279,T36279,Ryan,2022-11-25 03:50:26,55,SVM,10
36280,T36280,Melanie,2022-06-11 11:56:06,24,NLP,8
36281,T36281,Kelsey,2022-08-24 10:19:51,48,computation,6
36282,T36282,Jordan,2022-05-21 15:38:58,60,classfication,8
36283,T36283,Alexander,2022-04-15 23:34:49,74,SVM,9
36284,T36284,Alexander,2022-12-11 23:59:15,90,computation,5
36285,T36285,Sam,2022-10-04 12:52:14,98,reinforcement_learning,8
36286,T36286,Aiden,2022-12-01 17:24:54,54,CNN,8
36287,T36287,Ryan,2022-08-10 02:13:19,58,SVM,5
36288,T36288,Hailey,2022-07-22 01:08:07,69,classfication,6
36289,T36289,Jenna,2022-12-04 17:22:25,74,CNN,10
36290,T36290,Rubie,2022-01-10 14:46:33,85,decision_tree,6
36291,T36291,Rosie,2022-01-07 02:09:30,55,decision_tree,9
36292,T36292,Patrick,2022-03-23 20:18:07,22,clustering,7
36293,T36293,Melanie,2022-07-02 00:47:33,67,NLP,7
36294,T36294,Elian,2022-01-20 23:13:09,89,decision_tree,6
36295,T36295,Aiden,2022-03-20 04:43:38,68,classfication,7
36296,T36296,Aida,2022-01-17 03:10:52,69,NLP,9
36297,T36297,Lucy,2022-06-25 19:29:46,70,classfication,5
36298,T36298,Henry,2022-08-01 21:26:36,70,clustering,5
36299,T36299,Edwin,2022-01-15 01:59:02,49,clustering,5
36300,T36300,Kristian,2022-03-31 21:59:36,98,decision_tree,10
36301,T36301,Alexander,2022-09-26 05:56:39,59,decision_tree,9
36302,T36302,Arthur,2022-03-16 02:55:46,79,recognition,7
36303,T36303,Paul,2022-02-11 18:16:15,57,clustering,7
36304,T36304,Penelope,2022-05-02 11:31:57,19,regression,5
36305,T36305,John,2022-05-03 17:21:14,65,SVM,10
36306,T36306,Emma,2022-12-22 20:49:04,1,clustering,8
36307,T36307,Albert,2022-06-04 04:14:19,22,CNN,8
36308,T36308,James,2022-07-11 20:39:46,94,NLP,10
36309,T36309,Anna,2022-04-11 03:32:58,64,regression,10
36310,T36310,Kellan,2022-11-21 01:03:54,16,SVM,8
36311,T36311,Maddie,2022-09-09 17:48:15,9,SVM,6
36312,T36312,Stella,2022-10-05 18:10:06,61,NLP,8
36313,T36313,Kellan,2022-12-02 02:28:31,92,clustering,10
36314,T36314,James,2022-07-14 22:03:58,2,classfication,7
36315,T36315,Blake,2022-09-02 20:32:23,7,classfication,7
36316,T36316,Alan,2022-09-04 15:59:58,6,CNN,7
36317,T36317,Henry,2022-04-09 17:14:44,63,decision_tree,9
36318,T36318,Eddy,2022-11-17 06:36:58,69,regression,8
36319,T36319,Ryan,2022-08-22 06:43:00,57,NLP,8
36320,T36320,Audrey,2022-06-25 00:59:40,56,SVM,7
36321,T36321,Savana,2022-12-17 19:38:06,51,clustering,6
36322,T36322,Nicholas,2022-05-13 08:25:36,39,computation,9
36323,T36323,Henry,2022-09-18 00:43:56,5,recognition,8
36324,T36324,Leonardo,2022-07-04 16:00:06,24,CNN,8
36325,T36325,Honey,2022-09-04 18:56:29,91,classfication,7
36326,T36326,Elian,2022-12-06 17:18:23,81,NLP,7
36327,T36327,Kellan,2022-08-30 22:16:26,24,CNN,9
36328,T36328,Michelle,2022-12-28 19:18:33,24,NLP,9
36329,T36329,Julia,2022-08-22 22:59:02,15,recognition,9
36330,T36330,Sophia,2022-07-08 17:49:00,11,reinforcement_learning,8
36331,T36331,Maddie,2022-04-06 14:27:14,70,recognition,8
36332,T36332,Abigail,2022-05-11 06:07:35,72,SVM,7
36333,T36333,Byron,2022-08-19 11:12:35,35,NLP,10
36334,T36334,Maddie,2022-11-20 09:15:58,46,clustering,8
36335,T36335,Kelvin,2022-12-08 05:15:23,81,decision_tree,10
36336,T36336,Richard,2022-06-27 00:31:21,43,decision_tree,10
36337,T36337,Alexander,2022-07-16 08:31:26,51,decision_tree,10
36338,T36338,Vivian,2022-12-18 16:27:39,98,regression,8
36339,T36339,Stuart,2022-04-28 01:21:58,39,SVM,5
36340,T36340,Alford,2022-04-07 21:02:56,58,CNN,10
36341,T36341,Stuart,2022-10-28 13:35:36,25,recognition,5
36342,T36342,Alen,2022-06-17 04:41:37,99,CNN,7
36343,T36343,Samantha,2022-12-24 01:00:34,32,clustering,10
36344,T36344,Daryl,2022-06-29 14:11:18,38,SVM,7
36345,T36345,Connie,2022-12-24 13:44:28,67,regression,7
36346,T36346,Rosie,2022-05-24 22:18:11,58,NLP,10
36347,T36347,James,2022-03-25 22:17:23,98,regression,6
36348,T36348,Julia,2022-03-15 08:35:01,94,reinforcement_learning,5
36349,T36349,Maddie,2022-07-25 13:54:34,62,CNN,9
36350,T36350,Eddy,2022-12-28 18:45:02,84,regression,8
36351,T36351,Walter,2022-08-01 05:34:28,34,CNN,5
36352,T36352,Abigail,2022-12-19 02:44:48,87,SVM,9
36353,T36353,David,2022-02-01 19:56:52,44,reinforcement_learning,6
36354,T36354,Daryl,2022-06-09 09:15:24,91,CNN,9
36355,T36355,Jasmine,2022-11-01 05:28:35,78,decision_tree,10
36356,T36356,Oliver,2022-03-15 21:57:01,6,recognition,8
36357,T36357,Carl,2022-09-08 09:15:28,31,reinforcement_learning,10
36358,T36358,Briony,2022-10-27 03:42:40,25,clustering,5
36359,T36359,Valeria,2022-03-05 02:27:52,93,regression,9
36360,T36360,Eleanor,2022-12-30 11:03:20,4,clustering,8
36361,T36361,Lucia,2022-07-10 22:03:20,28,decision_tree,6
36362,T36362,Walter,2022-08-30 04:31:20,95,CNN,7
36363,T36363,Aiden,2022-10-08 06:47:39,32,recognition,9
36364,T36364,Elise,2022-09-08 23:14:20,5,clustering,10
36365,T36365,Marcus,2022-07-12 21:11:09,76,classfication,6
36366,T36366,Violet,2022-02-22 14:48:29,64,classfication,8
36367,T36367,James,2022-03-05 10:08:00,13,reinforcement_learning,8
36368,T36368,Alen,2022-11-19 19:04:18,86,clustering,10
36369,T36369,Aston,2022-12-26 23:06:34,50,clustering,6
36370,T36370,Melanie,2022-07-25 18:48:50,88,regression,9
36371,T36371,Sofia,2022-07-06 23:48:01,65,regression,9
36372,T36372,Camila,2022-10-31 21:06:46,91,reinforcement_learning,8
36373,T36373,Sofia,2022-02-20 19:09:10,61,clustering,10
36374,T36374,Jacob,2022-10-12 11:47:16,29,NLP,5
36375,T36375,Madaline,2022-08-04 02:28:16,85,classfication,5
36376,T36376,James,2022-12-14 00:02:54,2,clustering,7
36377,T36377,Camila,2022-10-14 11:23:38,27,recognition,7
36378,T36378,Connie,2022-04-20 16:01:40,55,regression,8
36379,T36379,Derek,2022-02-03 05:13:51,45,computation,5
36380,T36380,Rubie,2022-03-31 01:20:05,72,NLP,8
36381,T36381,Byron,2022-10-23 01:10:04,89,NLP,5
36382,T36382,Rosie,2022-01-04 03:13:28,11,classfication,9
36383,T36383,Amber,2022-09-04 09:40:59,12,regression,5
36384,T36384,Harold,2022-06-12 19:56:20,76,computation,10
36385,T36385,Walter,2022-01-10 23:26:13,98,CNN,7
36386,T36386,Valeria,2022-06-02 22:47:52,6,SVM,8
36387,T36387,Carlos,2022-02-21 05:06:39,21,clustering,5
36388,T36388,Violet,2022-08-25 06:10:17,37,NLP,10
36389,T36389,Arthur,2022-04-12 00:58:09,55,clustering,5
36390,T36390,Valeria,2022-01-21 16:25:33,36,NLP,5
36391,T36391,Rosie,2022-02-19 15:06:05,1,recognition,10
36392,T36392,Sienna,2022-01-31 01:22:21,66,recognition,8
36393,T36393,Ellia,2022-04-08 07:43:10,30,reinforcement_learning,9
36394,T36394,Jenna,2022-11-18 09:17:12,35,recognition,7
36395,T36395,Hailey,2022-09-03 04:52:21,1,clustering,5
36396,T36396,Michael,2022-12-19 20:09:42,68,classfication,8
36397,T36397,Arthur,2022-04-23 16:21:43,87,NLP,7
36398,T36398,Garry,2022-01-12 08:42:38,52,decision_tree,10
36399,T36399,Audrey,2022-10-02 03:24:29,3,CNN,9
36400,T36400,Tess,2022-12-25 01:57:23,56,computation,10
36401,T36401,Jacob,2022-04-28 23:13:11,94,classfication,8
36402,T36402,Deanna,2022-10-07 15:54:12,79,classfication,5
36403,T36403,Maya,2022-05-12 14:45:07,71,recognition,8
36404,T36404,Arianna,2022-02-06 18:14:03,32,NLP,10
36405,T36405,Tess,2022-03-03 15:00:22,97,CNN,6
36406,T36406,Jared,2022-10-19 20:30:15,16,NLP,8
36407,T36407,Samantha,2022-02-18 02:00:55,76,decision_tree,7
36408,T36408,David,2022-04-08 14:22:37,31,SVM,10
36409,T36409,Julian,2022-04-04 00:55:09,3,regression,8
36410,T36410,Carl,2022-02-19 07:52:01,100,reinforcement_learning,7
36411,T36411,Lucy,2022-06-11 14:47:19,36,reinforcement_learning,10
36412,T36412,Adele,2022-06-06 06:03:48,8,classfication,10
36413,T36413,Chester,2022-12-29 13:01:10,90,NLP,8
36414,T36414,Dainton,2022-12-25 08:51:22,37,recognition,9
36415,T36415,Lydia,2022-01-05 13:32:56,2,regression,5
36416,T36416,Adele,2022-01-11 08:24:01,89,reinforcement_learning,7
36417,T36417,Rosie,2022-02-28 13:54:26,26,reinforcement_learning,5
36418,T36418,Nicole,2022-05-05 00:58:34,28,classfication,6
36419,T36419,Sienna,2022-08-23 06:11:51,57,SVM,7
36420,T36420,Carlos,2022-04-22 02:34:04,22,recognition,8
36421,T36421,Sabrina,2022-07-22 13:34:39,54,regression,8
36422,T36422,Camila,2022-05-05 15:29:32,6,recognition,8
36423,T36423,Leonardo,2022-06-25 17:28:38,39,decision_tree,9
36424,T36424,Alexander,2022-12-26 22:39:05,58,CNN,5
36425,T36425,Eleanor,2022-06-25 08:36:49,70,classfication,6
36426,T36426,Kellan,2022-06-12 16:36:50,11,CNN,5
36427,T36427,Sofia,2022-12-20 15:23:55,42,decision_tree,10
36428,T36428,Dainton,2022-05-19 13:51:11,53,decision_tree,9
